OSM_ID;type;lat;lon;addr:postcode;addr:street;addr:housenumber;amenity;name;opening_hours;cuisine
3085757833;node;47.374608;8.535733;8001;Löwenstrasse;29;restaurant;Takano City;"Mo-Fr 11:30-14:30,18:00-22:00; Su off";japanese
3103337030;node;47.380794;8.5346589;8005;Hafnerstrasse;11;cafe;Al Piattino;Mo-Fr 08:30-21:00;regional
3110688142;node;47.3733548;8.5152301;8003;Gertrudstrasse;37;restaurant;Da Michelangelo;"Mo 11:30-14:00; Tu-Fr 11:30-14:00, 18:00-23:30; Sa 18:00-23:30";"italian;pizza"
3136184920;node;47.3669621;8.4933926;8055;Birmensdorferstrasse;535;restaurant;Oberes Triemli;"Tu-Sa 11:30-14:30,18:00-23:00; Su 11:30-15:00";regional
3161934976;node;47.4193301;8.5469887;8052;Bahnhaldenstrasse;2;restaurant;Mi Mi Sa;Mo-We,Fr-Sa 11:00-14:00,17:00-21:00;korean
3163049164;node;47.3715104;8.5274873;8004;Morgartenstrasse;30;restaurant;Werdguet;"Mo-Fr 10:00-24:00; Sa-Su ""auf Anfrage""; 2017 Jul 21-31 off; 2017 Aug 01-20 off";
3163049261;node;47.3719466;8.5291239;8004;Hallwylstrasse;24;fast_food;Simply Soup Hallwyl;Mo-Fr 08:00-16:00;
3163049362;node;47.3709309;8.528339;;;;restaurant;Il Giglio;Tu-Sa 11:30-14:30,18:30-23:30;
3163049463;node;47.3714815;8.5278588;8004;Morgartenstrasse;26;restaurant;MAZI im Morgarten;"Mo-Fr 11:00-14:00, 16:00-24:00; Sa 17:00-24:00";greek
3163049561;node;47.371704;8.5288542;;;;fast_food;Asia Tisch;;
3163049562;node;47.3704467;8.5273814;8004;Schöntalstrasse;14;restaurant;Fein und Schein;;
3163049663;node;47.3705846;8.5267038;8004;Verena-Conzett-Strasse;21;restaurant;Peking;"Mo-Fr 11:30-14:00, 18:00-22:00; Sa 18:00-22:00";chinese
3168482026;node;47.3703375;8.5383315;;;;restaurant;Bärengasse;Mo-Sa 10:00-24:00;
3168482027;node;47.3694729;8.5367769;;;;restaurant;Thai Erawan;Mo-Fr 11:00-15:00;thai
3176224463;node;47.4094962;8.5634291;8050;Tramstrasse;235;cafe;Tea-Room Peter;"Mo-Tu 07:00-18:00; We 07:00-14:00; Th 07:00-13:30; Fr 07:00-17:00; Sa 07:00-16:00; Su 10:30-16:00; Su[1] off";
3193583426;node;47.3875211;8.5147311;8005;Turbinenstrasse;22;cafe;Steiner;"Mo-Fr 06:30-19:00; Sa 07:00-15:00; Su 08:00-16:00";"sandwich;coffee_shop"
3203327408;node;47.3929144;8.4743173;8048;Badenerstrasse;811;restaurant;Tam Nan Siam Thai Restaurant;"Mo-Fr 11:30-22:00; Sa-Su 12:00-22:00";thai
3210925378;node;47.3706027;8.5138447;8003;Kalkbreitestrasse;134;restaurant;Xi Muoi;Mo-Fr 05:30-20:00, Sa-Su 06:30-20:00;vietnamese
3220515763;node;47.3720697;8.5403664;8001;Glockengasse;8;restaurant;Neue Taverne;Tu-Sa 11:30-24:00;
3225759783;node;47.370366;8.5134372;8003;Birmensdorferstrasse;240;cafe;ViCafe;"Mo-Fr 06:30-16:00; Sa-Su 08:00-16:00";coffee_shop
3250788311;node;47.3959666;8.5406154;8057;Schaffhauserstrasse;118;cafe;Kafi Freud;"Tu-Fr 07:00-20:00; Sa-Su 09:00-18:00";
3250908463;node;47.4112571;8.5458697;;;;cafe;Déjà-vu;;
3284625705;node;47.3588218;8.5857036;8053;Witikonerstrasse;293;cafe;Witiker;Mo-Sa 08:00-20:00;
3284823880;node;47.3905062;8.5174073;;;;restaurant;Hokkaido;;sushi
3284823885;node;47.3909632;8.5184954;;;;fast_food;La Penisola;"Mo-Fr 09:30-20:00; Sa 10:30-18:00";"italian;pizza;piadina"
3284823886;node;47.3904158;8.5173368;;;;fast_food;Noodle House;"Mo-Fr 11:00-20:00; Sa 11:00-14:30";asian
3284823889;node;47.3901264;8.5179548;;;;cafe;Café & Bar Toscano;;italian
3284823890;node;47.3901151;8.5151409;;;;restaurant;Deli 1994;"Mo-Fr 07:00-15:00; Sa,Su off";regional
3287516229;node;47.3741055;8.5251017;8004;Badenerstrasse;101;restaurant;Nooch;Mo-Sa 11:00-23:00, Su 12:00-22:00;
3297129090;node;47.3891176;8.5165867;;;;restaurant;Novotel Restaurant;Mo-Su 12:00-22:00;
3299467081;node;47.3386032;8.5176133;;;;cafe;Cafeteria Manegg;Mo-Fr 07:00-15:00;
3338285993;node;47.4115767;8.5457382;;Ohmstrasse;18;fast_food;Bahnhof Kebap;;kebab
3344853709;node;47.3668389;8.5339821;;Bleicherweg;33;restaurant;Ristorante 33;Mo-Fr 09:00-24:00;"arab;italian"
3347837837;node;47.4201108;8.535963;8052;Seebacherstrasse;167;restaurant;Fantasia;;italian
3347841832;node;47.4224326;8.5404808;8052;Seebacherstrasse;77;restaurant;Tandoor House;Mo-Fr 11:00-14:00,17:00-22:00;indian
3352544250;node;47.3861426;8.5220289;8005;Viaduktstrasse;71;restaurant;Restaurant Viadukt;"Mo-Fr 08:00-24:00; Sa 09:00-24:00; Su 10:00-24:00";
3357441576;node;47.3816229;8.5421505;8006;Stampfenbachstrasse;70;restaurant;African Queen;Tu-Sa 18:00-23:00;african
3381130329;node;47.4101573;8.5457543;8050;Ohmstrasse;11;restaurant;Concerto;Mo-Su 08:00-23:00;"italian;pizza"
3381293318;node;47.3878521;8.5392302;8006;Kronenstrasse;48;cafe;Moudi's lecker Cafe;"Mo-Sa 11:30-23:00; Su off";lebanese
3381358177;node;47.3882455;8.5359339;8037;Nordstrasse;85;cafe;Steiner Flughafebeck;"Mo-Fr 06:30-18:30; Sa 06:30-16:00; Su 08:00-15:00";sandwich
3389274208;node;47.4024233;8.5445394;8057;Oerlikonerstrasse;43;restaurant;Nihao;"Tu-Fr,Su 11:30-14:30,17:30-22:30; Sa 17:30-22:30";asian
3389526413;node;47.3621956;8.5476295;;Utoquai;47;restaurant;VIVUS;18:00-22:00, Mo-Fr 06:45-10:00,11:30-14:00, Sa,Su 07:30-11:00;
3393448593;node;47.3761481;8.5438868;;;;cafe;franzos;"Mo-Th 08:00-23:00; Fr 08:00-24:00; Sa 09:00-24:00; Su 10:00-22:00";french
3398108562;node;47.3871245;8.4885796;8048;Badenerstrasse;657;fast_food;Clarke's;;jamaican
3407334054;node;47.3736135;8.535133;;;;cafe;Manuel's;;
3419072100;node;47.3896502;8.4946346;8048;Hohlstrasse;502;fast_food;Domino's Pizza;"Mo-Th 11:00-13:30, 17:00-23:00; Fr 11:00-13:30, 17:00-24:00; Sa 11:00-24:00; Su 11:00-23:00";pizza
3424588040;node;47.3871353;8.4884291;8048;Badenerstrasse;659;restaurant;Sir Andrew's;Tu-Sa 18:00-23:00;
3448147745;node;47.3748859;8.5287981;8004;Bäckerstrasse;39;restaurant;Ikoo;"Mo-Fr 11:45-14:00, 18:00-22:30; Sa 18:00-22:30; Su 18:00-22:30";japanese
3462120518;node;47.3765219;8.534428;8004;Lagerstrasse;1;fast_food;Burger King;"Mo-We 10:30-22:00; Th 10:30-24:00; Fr-Sa 10:30-02:30; Su 11:00-20:00";burger
3472768901;node;47.3776411;8.533411;8004;Lagerstrasse;16b;restaurant;Beetnut;"Mo-Sa 08:00-22:00; Su 09:00-22:00";
3472788253;node;47.3783663;8.5327943;;;;fast_food;SV Mensa;Mo-Fr 11:15-13:30;
3472789093;node;47.3774798;8.5329961;8004;Lagerstrasse;33;cafe;Steiner;"Mo-Fr 06:45-19:00; Sa 07:00-15:00";
3479323823;node;47.4115969;8.5448818;;;;fast_food;Little Istanbul;"Mo-Th 06:00-23:00; Fr-Sa 06:00-24:00; Su 12:00-20:00";kebab
3479329968;node;47.4075523;8.5478557;;;;restaurant;SimSim;"Mo-Fr 11:30-14:00,17:30-23:00;Sa 13:30-24:00";
3483379593;node;47.3766656;8.540727;8001;Bahnhofplatz;3;cafe;Bubble House;Mo-Su 12:00-21:00;
3503429369;node;47.3900377;8.5089824;8005;Pfingstweidstrasse;101;restaurant;Migros Restaurant;"Mo-Fr 10:30-14:00; PH off";international
3514833693;node;47.373014;8.514628;;;;cafe;Bacetto;;
3528789347;node;47.357029;8.5549279;8008;Seefeldstrasse;144;cafe;Confiserie Freytag;"Mo-Fr 06:30-18:30; Sa 06:30-17:00";
3536033983;node;47.3693909;8.5441879;8001;Kirchgasse;6;restaurant;Ban Song Thai;;thai
3537752740;node;47.378856;8.5438982;8001;Weinbergstrasse;25;cafe;Cafe Takeaway;"Mo-Fr 07:00-16:00; PH off";coffee_shop
3547784304;node;47.3588123;8.5595427;8008;Zollikerstrasse;107;cafe;Cafeteria UZH Botanischer Garten;"Mo-Fr 09:00-17:00; May-Oct Sa-Su 10:30-17:00, Nov-Mar Sa-Su off";
3556713581;node;47.414369;8.5567666;8050;Hagenholzstrasse;78;restaurant;kaisin;;"japanese;salad"
3556713584;node;47.4143734;8.5569597;;;;restaurant;Spoon;Mo-Fr 11:00-14:00;thai
3558236013;node;47.3526098;8.5591926;8008;Horneggstrasse;15;restaurant;Brasserie Seefeld;Mo-Fr 11:45-14:30,18:30-24:00;
3578338893;node;47.3775824;8.5276791;8004;Brauerstrasse;30;restaurant;Veganitas;;
3581352897;node;47.3488821;8.5633128;;;;restaurant;La Zagra;Mo-Sa 11:30-15:00,18:00-24:00;italian
3584059568;node;47.3598916;8.5239764;8002;Lessingstrasse;3;restaurant;Kai Sushi;"Mo-Fr 11:30-14:00,17:30-23:00; Sa-Su 17:30-23:00";sushi
3584131219;node;47.3785624;8.5099906;8004;Albisriederplatz;5;restaurant;New Point Flora;"Su-Th 06:00-24:00; Fr-Sa 06:00-06:00";"italian;kebab;pizza"
3590868100;node;47.3732072;8.5377639;8001;Füsslistrasse;4;cafe;Starbucks;"Mo-Fr 09:00-20:00; Sa 09:00-18:00";coffee_shop
3600465896;node;47.3929775;8.5135856;8005;Hardturmstrasse;133;restaurant;Antonio;;pizza
3608740031;node;47.3541541;8.5756421;8008;Balgriststrasse;2;cafe;Eric's Confiserie Baumann;"Tu-Fr 06:30-18:00; Sa 06:30-16:00; Su 08:30-17:00";
3610816778;node;47.3948562;8.4835281;8048;Bändliweg;20;restaurant;Restaurant A1 M.O.V.E.;Mo-Fr 11:30-14:00;international
3620863226;node;47.3752231;8.4918879;8047;Fellenbergstrasse;276;cafe;Bäckerei Café Fellenberg;"Mo-Fr 07:00-18:30; Sa 07:00-17:00; Su 08:30-17:00";
3626070826;node;47.3874759;8.4881408;8048;Saumackerstrasse;48;restaurant;Musti Grill;Mo-Sa 10:00-23:00, Su 12:00-22:00;turkish
3641579080;node;47.3662005;8.5572165;8032;Neptunstrasse;57;restaurant;Lemon Grass;"Mo-Fr 11:00-14:30, 17:00-23:00; Sa 17:00-23:00";"chinese;thai;vietnamese"
3641579081;node;47.3662504;8.5567344;;;;restaurant;Klosbächli;;regional
3645707795;node;47.3709729;8.5411722;;;;restaurant;Veltliner Keller;;
3645780493;node;47.3703053;8.5404813;;;;cafe;Belpaese;"Mo-Th,Su 07:00-20:00; Fr-Sa 07:00-22:00";
3645916194;node;47.3723204;8.5406506;;;;restaurant;Kindli;;
3645923200;node;47.3763401;8.5389154;;;;restaurant;Hummer- und Austernbar;"Mo-Sa 12:00-23:30; Su 17:30-23:00";
3645923201;node;47.3766199;8.5391331;;;;restaurant;Simplon;"Mo-Fr 11:00-01:00; Sa 16:00-01:00; Su,PH off";regional
3645923296;node;47.3761799;8.538536;8001;Lintheschergasse;13;restaurant;Ona Poké;;
3645923297;node;47.3762816;8.5386097;;;;pub;roots;"Mo-Fr 07:00-20:00; Sa 09:00-17:00; Su 10:00-16:00";
3645926596;node;47.3737322;8.5391398;8001;Rennweg;50;cafe;Pret A Manger;;sandwich
3645952049;node;47.3723326;8.5400106;;;;restaurant;August;;sausage
3646100093;node;47.3764413;8.539062;8001;Schützengasse;15;cafe;Manzoni;"Mo-Fr 07:30-22:00; Sa 11:00-18:00; Su off";
3646146894;node;47.3768752;8.5384423;;;;restaurant;Ristorante del Sole;;
3646154493;node;47.3729932;8.538074;;;;fast_food;Coop take it;"Mo-Fr 07:15-20:00; Sa 08:00-20:00";
3647155415;node;47.3581623;8.5175686;8045;Giesshübelstrasse;65;restaurant;Migros Restaurant;"Mo-Sa 08:00-18:00; PH off";international
3653729586;node;47.3736741;8.5419108;;;;cafe;Marktlücke;"Mo-Fr 10:00-19:00; Sa 10:00-17:00; PH closed";
3685014138;node;47.3900195;8.5222008;8005;Hardstrasse;316;restaurant;Brooklyn Burgermeister;Mo-Sa 11:00-23:00;burger
3689198434;node;47.3738667;8.5137204;8003;Aemtlerstrasse;86;restaurant;Piccola Trattoria;"Mo-Fr 11:30-13:30, 17:30-23:00; Tu 11:30-13:30; Sa-Su 17:30-23:30";"italian;pizza"
3696058521;node;47.3841944;8.5284377;8005;Josefstrasse;137;restaurant;Maneez;Mo-Su 11:00-21:45;indian
3700309846;node;47.3831534;8.5301671;8005;Langstrasse;;fast_food;India Street Food;Mo-Su 11:00-23:00;indian
3706789050;node;47.3792128;8.5435914;8006;Stampfenbachstrasse;32;restaurant;Didi's Frieden;;international
3706821346;node;47.3666913;8.539431;;;;restaurant;Pavillon;;international
3715926139;node;47.4124689;8.5501786;8050;Thurgauerstrasse;23;restaurant;Sushi Palace;;sushi
3725379463;node;47.4194232;8.506052;8046;Wehntalerstrasse;546;restaurant;Pizzeria Piazza;Mo-Su 09:00-24:00;italian
3725397475;node;47.4184517;8.5058744;8046;Schauenbergstrasse;8;restaurant;Ristorante Pizzeria da Enzo;Tu-Su 09:00-23:00;italian
3725780320;node;47.3359056;8.5421859;8038;Seestrasse;557;restaurant;Fischer's Fritz;Mo-Su 11:30-14:00, 18:00-22:00;
3726058310;node;47.4157652;8.5131189;8046;Wehntalerstrasse;444;restaurant;Frieden;;regional
3726134745;node;47.3840062;8.5311406;8005;Langstrasse;238;fast_food;Fries Brothers;"Mo-We 12:00-14:00,17:00-20:00; Th 12:00-14:00,17:00-21:00; Fr 12:00-14:00,17:00-22:00; Sa 12:00-22:00; Su 12:00-20:00";
3726140366;node;47.3550642;8.6019347;;;;restaurant;Viva;"Mo-Sa 09:00-17:00; We,Su 09:00-23:00";
3727175264;node;47.4115218;8.5258459;8046;Wehntalerstrasse;286;restaurant;Nostos Greek Bistro;;greek
3729613506;node;47.4123715;8.5244334;8046;Wehntalerstrasse;310;restaurant;Hirschen;;
3729613512;node;47.4193772;8.5062829;8046;Wehntalerstrasse;544;restaurant;Casa Lisboa;"Tu-Sa 11:00-14:00, 17:30-22:30; Su 09:00-17:00";portuguese
3732510106;node;47.4119003;8.5456317;8050;Ohmstrasse;22;restaurant;Wang Khar;;asian
3732510108;node;47.4104359;8.5425471;8050;Hofwiesenstrasse;350;restaurant;Suan Long;;
3751319529;node;47.384344;8.5311512;8005;Langstrasse;243;restaurant;Burgermeister;;burger
3751610983;node;47.350441;8.5181352;;;;cafe;Richi's Kiosk;;regional
3761820407;node;47.323959;8.5057636;8041;Grossackerstrasse;121;cafe;Hofladen mit Bistro;"Mo-Sa 08:00-18:30; Su 09:00-18:30";
3770491170;node;47.3697863;8.5343368;8001;Brandschenkestrasse;5;restaurant;Moudi;"Mo-We 11:30-23:00; Th-Fr 11:30-24:00; Sa 12:30-24:00";lebanese
3771181328;node;47.3722886;8.5741221;8032;Kurhausstrasse;66;restaurant;Dolder Golfclub - Restaurant;10:00-22:00;
3771202827;node;47.3688778;8.5721925;8032;Oberer Heuelsteig;30;restaurant;TEPE;"Mo-Fr 10:00-22:00; Sa 10:00-21:00; Su 10:00-18:00";"oriental;local"
3771823688;node;47.3617;8.52587;8002;Bederstrasse;102;fast_food;Allegrotto;Mo-Su 10:00-05:00;"indian;kebab;pizza"
3781295176;node;47.3771803;8.5414903;;;;fast_food;Marronistand;"Oct-Mar: ""open""";roasted_chestnut
3781882499;node;47.3681004;8.545484;;;;restaurant;La Petite Maison;"We-Fr 10:30-22:00; Sa 11:30-22:00; Su 11:30-19:00";
3790240662;node;47.3720996;8.5498961;8001;Rämistrasse;59;restaurant;Mensa Rämi 59;Mo-Fr 11:00-14:00;
3799099678;node;47.3850255;8.5203173;8005;Geroldstrasse;5;restaurant;Gerold Chuchi;;"burger;pasta"
3803343518;node;47.3887608;8.4870226;8048;Altstetterstrasse;145;restaurant;Santa Lucia;Mo-Fr 11:30-14:00, Sa,Su 11:30-23:00, Mo-Fr 17:30-22:30;pizza
3806522222;node;47.3912178;8.4895499;8048;Altstetterplatz;12;restaurant;Scent of Bamboo;Mo-Su 11:00-23:00;"chinese;thai"
3817121658;node;47.4251084;8.5484629;;Glatttalstrasse;40;restaurant;Vesuvio;;pizza
3832431084;node;47.3707573;8.5207585;8003;Zentralstrasse;10;restaurant;Jacky's Wok;Mo-Fr 11:00-14:30, 18:00-22:30;asian
3832917126;node;47.3679063;8.5158643;;;;fast_food;Palu Pizza & Takeaway;Mo-Fr 07:00-19:00, Sa 07:00-16:00;"pizza;kebab"
3840736347;node;47.3756669;8.5536234;8006;Gloriastrasse;18;cafe;Careum Bistro;"Mo-Fr 07:30-16:30; PH off";
3862642766;node;47.3834555;8.5303841;8005;Josefstrasse;102;restaurant;Co Chin Chin;Mo-Sa 11:00-23:00;
3866955757;node;47.3757826;8.5169598;8004;Badenerstrasse;230;restaurant;Grand Café Lochergut;"Mo-Fr 07:30-24:00; Sa 07:30-23:30; Su 09:00-22:00";
3875851857;node;47.379626;8.5434495;;;;restaurant;Hotel Bristol;;
3875945857;node;47.3684217;8.5411604;8001;Fraumünsterstrasse;12;restaurant;Metropol;"Mo-Sa 11:00-23:00; PH,Su closed";japanese
3900561493;node;47.4022849;8.4953933;;Limmattalstrasse;228;restaurant;"Osteria Vineria ""da Biagio"" Restaurant Limmatberg";"Mo-Fr 11:30-14:00, 18:00-00:00; Sa 18:00-00:00";italian_pizza
3901357394;node;47.4060575;8.5917527;8051;Ueberlandstrasse;437;fast_food;Domino's Pizza;"Mo-Th 11:00-13:30, 17:00-23:00; Fr 11:00-13:30, 17:00-24:00; Sa 11:00-24:00; Su 11:00-23:00";pizza
3904527066;node;47.3882008;8.517586;8005;Pfingstweidstrasse;16;restaurant;Lilly Jo;"May-Sep Mo-Fr 07:00-19:00; Oct-Apr Mo-Fr 07:00-17:00";regional
3909362593;node;47.421224;8.550043;8052;Schaffhauserstrasse;498;fast_food;Seebacher Treff;24. Jul;"burger;kebab;pizza;turkish"
3910261417;node;47.3622065;8.5966756;;;;fast_food;;;
3926088056;node;47.3684514;8.5458392;8001;Oberdorfstrasse;8;restaurant;Burgermeister;"Mo-Th 11:30-22:00; Fr-Sa 11:30-22:30; Su 12:00-21:00; PH closed";burger
3926121798;node;47.3904612;8.5102561;;;;cafe;Nuovo Café & Bar;Mo-Su 14:00-24:00;italian
3926121799;node;47.3906264;8.5100441;;;;restaurant;Route Twenty-Six;Mo-Fr 06:30-10:00, Sa-Su 06:30-11:30, Mo-Su 11:30-14:00, Mo-Su 18:00-22:00;steak_house
3926182144;node;47.3742146;8.5359724;8001;Hornergasse;15;cafe;Just Coffee;"Mo-Fr 07:30-17:00; Sa 09:30-17:00";
3926562462;node;47.3764501;8.5375292;8001;Löwenstrasse;53;fast_food;McDonald's;"Mo-Th 06:00-24:00; Fr 06:00-02:00; Sa 08:00-02:00; Su 09:00-24:00";burger
3926932171;node;47.3705241;8.5148792;8003;Birmensdorferstrasse;222;restaurant;Ying Cuisine;;asian
3931770303;node;47.4035729;8.4986268;8049;Kappenbühlweg;9;restaurant;Restaurant am Brühlbach;"Mo-Sa 08:30-22:00; Su 11:00-22:00";
3932278823;node;47.3806356;8.5336595;8005;Zollstrasse;56;restaurant;Chiang Mai;"Mo-We 10:30-19:00; Th-Sa 10:30-21:00";thai
3933932110;node;47.3747368;8.5172768;8003;Weststrasse;192;restaurant;Grazie;;italian
3959468697;node;47.3792529;8.5311093;8004;Gustav-Gull-Platz;2;fast_food;Yalda;Mo-Sa 11:00-22:00;
3982539934;node;47.3766809;8.5236359;8004;Engelstrasse;59;cafe;Cafe le mur;"Tu-Th 09:00-16:00; Fr 09:00-17:00; Sa 09:00-16:00";"sandwich;soup;coffee;soda"
3983019367;node;47.38915;8.4881385;8048;Baslerstrasse;141;restaurant;QIRIN;"Mo-Th 10:30-14:30,17:30-22:00; Fr 10:30-14:30,17:30-23:00; Sa 17:30-23:00; PH,Su 13:00-22:00";sushi
3987856802;node;47.3787999;8.5479501;;;;fast_food;Klara's Kitchen;"Mo-Fr 07:30-15:00; Sa 10:00-16:00,18:00+";sandwich
3988308527;node;47.3679132;8.5602255;;;;restaurant;Vivace;"Mo-Fr 07:00-24:00; Sa 08:00-24:00; Su 09:00-24:00";"italian;pizza"
4004288495;node;47.3809156;8.5426593;8006;Stampfenbachstrasse;56;restaurant;Thip & More;;asian
4008942097;node;47.3875609;8.5190573;8005;;;cafe;Café Medici;"Mo-Fr 07:30-19:30; Sa 10:00-17:00";
4011633093;node;47.3869822;8.5014413;8048;Hohlstrasse;449;restaurant;Da Angela;Mo-Sa 11:45-14:30, 18:00-24:00;italian
4011633094;node;47.3769216;8.5325272;;;;restaurant;Yen;Mo-Sa 11:00-15:00;"asian;vietnamese"
4011633097;node;47.3866545;8.5024831;;;;fast_food;Sweet Chili;Mo-Fr 11:00-16:00;thai
4031779422;node;47.3729319;8.5175602;8003;Sihlfeldstrasse;10;restaurant;Tillsamman;"Mo-Tu 08:00-17:00; We-Fr 08:00-23:00";swedish
4034163671;node;47.377753;8.5357364;8004;Europaallee;1a;restaurant;Hiltl Sihlpost;"Mo-We 07:00-22:00; Th,Fr 07:00-23:00; Sa 07:00-22:00; Su 08:00-22:00";
4035680910;node;47.3830864;8.5329144;8005;Ackerstrasse;52;restaurant;Himalaya;"Mo 11:30-14:00; Tu-Fr 11:00-14:00,18:00-22:30; Sa 18:00-22:30";indian
4035706224;node;47.3734924;8.5528078;8032;Zürichbergstrasse;17;cafe;Apo THEKE;Mo-Fr 08:00-22:00, Sa 09:00-16:00;sandwich
4053473354;node;47.3902274;8.538794;;;;restaurant;Al Ventotto;"Mo-Fr 11:30-14:00,17:30-22:00; Sa 17:30-23:00; Su 16:30-22:00";italian
4053578223;node;47.3769359;8.5348729;8004;Kasernenstrasse;95;restaurant;Più;"Mo-Th 11:30-14:30,17:30-23:30; Fr 11:30-14:30,17:30-24:00; Sa 11:30-24:00; Su 11:30-23:00";italian
4070417589;node;47.3764213;8.5264559;8004;Molkenstrasse;15;restaurant;Bank;"Mo-We 09:00-23:00; Th 09:00-24:00; Fr-Sa 09:00-24:00; Su 09:00-22:00";
4107873890;node;47.3668448;8.5460813;8001;Theaterstrasse;14;cafe;ViCafe;"Mo-Fr 06:30-18:00; Sa 08:00-18:00; Su 08:00-18:00";coffee_shop
4109042665;node;47.3740885;8.5408521;8001;Uraniastrasse;3;restaurant;Konshi;"Mo-Fr 10:30-21:00; Sa 11:30-21:00";"sushi;asian"
4133193463;node;47.3844603;8.4904341;;;;restaurant;VBZ Kantine;;regional
4142562218;node;47.3822961;8.5881357;8044;Tobelhofstrasse;236;restaurant;Wirtschaft Alter Tobelhof;Mo-Su 09:00-24:00;regional
4142707564;node;47.3820685;8.5879257;8044;Tobelhofstrasse;236;restaurant;Chäsalp;"Mo-Fr 11:30-14:00, 17:30-24:00; Sa 10:00-14:00, 17:30-24:00; Su 11:30-24:00";traditional
4154316389;node;47.4112942;8.5448958;8050;Hofwiesenstrasse;370;fast_food;Popeyes;Mo-Sa 11:00-22:00, 10:00-21:00 off;chicken
4159355983;node;47.4117713;8.5464601;;;;restaurant;Dapur Indonesia;"Tu-Fr 11:30-14:00,18:00-23:30; Sa 18:00-23:30";
4172097485;node;47.4146478;8.5613897;;;;restaurant;Ayverdi's;Mo-Su 11:00-23:00;"kebab;pizza"
4193459893;node;47.377413;8.5439582;;Stampfenbachstrasse;6;restaurant;QQ Sushi;Mo-Fr 11:30-14:30, Mo-Th 17:30-22:00, Fr 17:30-23:00, Sa 11:30-23:00, PH,Su 17:30-22:00;sushi
4217457104;node;47.378683;8.5437382;;Stampfenbachstrasse;24;restaurant;Kian;Mo-Su 10:00-23:00;persian
4237367653;node;47.3682118;8.54128;8001;Fraumünsterstrasse;12;cafe;Metropol;"Mo-Fr 07:00-24:00; Sa 08:00-24:00; Su 10:00-18:00; PH 10:00-18:00";
4237470091;node;47.3675745;8.5391385;;;;restaurant;Baur's;;
4237477890;node;47.3687998;8.5384032;;;;restaurant;Famo;Tu-Sa 11:45-13:30, Tu-Sa 18:00-22:30;japanese
4237489694;node;47.3406225;8.5307103;;;;restaurant;Green Papaya;Mo-Fr 11:30-14:00,17:30-21:00;"thai;vietnamese"
4237489695;node;47.3381517;8.5298842;;;;restaurant;Café Wollishofen;"Mo-Fr 07:00-19:00; Sa 11:00-16:00";regional
4244049693;node;47.3729575;8.5346725;;;;fast_food;Spaccio;;pizza
4244051791;node;47.3773217;8.538378;8001;Bahnhofplatz;12;restaurant;Albanesi;"Mo-Fr 07:00-21:00; Sa 08:00-22:00; Su 09:30-21:00";italian
4244055293;node;47.3754925;8.5360876;8001;Löwenstrasse;31-35;restaurant;Migros Restaurant;"Mo-Sa 09:00-19:00; PH off";international
4248083617;node;47.3740432;8.5219682;8004;Körnerstrasse;10;restaurant;Topden Bowls;Mo-Fr 11:00-14:00,18:00-20:00;asian
4256050998;node;47.38478;8.5336683;8005;Sihlquai;131;cafe;Auer & Co;"Mo-We 08:00-21:00; Th-Fr 08:00-24:00; Sa 10:00-24:00; Su 10:00-21:00";
4259128853;node;47.4090845;8.5466964;8050;Tramstrasse;2;restaurant;Tibits;"Mo-Sa 09:00-21:30; Su 10:00-16:00";
4260117131;node;47.3776662;8.5295623;;Kanonengasse;19;restaurant;Cima Curry;Mo-Su 11:00-22:00;indian
4283611289;node;47.378366;8.5242566;8004;Hohlstrasse;78;restaurant;Schönau;;regional
4304369396;node;47.3879048;8.4979594;8048;Hohlstrasse;465;fast_food;McDonald's;"Mo-Th 07:00-05:00; Fr-Sa 07:00-06:00; Su 08:00-01:00";burger
4309713089;node;47.3838555;8.5295871;8005;Luisenstrasse;31;restaurant;Santa Lucia;Mo-Su 11:00-24:00;"pizza;italian"
4313510389;node;47.3631314;8.5123238;8045;Räffelstrasse;28;restaurant;Daizy;"Mo-Fr 08:00-24:00; Sa 17:00-24:00";
4316896999;node;47.3789518;8.5447211;;;;restaurant;Orient Catering;;
4319237892;node;47.3891818;8.4865395;8048;Altstetterstrasse;130;restaurant;Kormasutra Indian Restaurant;"Mo-Fr 08:30-22:00; Sa 09:00-22:00; PH off";indian
4351323892;node;47.3704056;8.5355364;8001;Talstrasse;61;restaurant;Luigia;"Mo-Th 11:30-14:00,18:00-22:30; Fr 11:30-14:00,18:00-23:00; Sa 12:00-22:30; Su 12:00-22:30";
4364145825;node;47.4020474;8.5858251;8051;Altwiesenstrasse;181;cafe;Coffee&Deeds;Tu-Fr 09:00-18:00,Sa 10:00-17:00,Su 11:00-17:00;
4364350615;node;47.3727348;8.5331099;;;;restaurant;Juicery 21;;
4364350618;node;47.3741241;8.5319996;8004;Kasernenstrasse;15;cafe;Patisserie De l`Arabie Züri;Mo-Su 11:00-20:00;
4364350636;node;47.3717616;8.5347692;8001;Talacker;41;restaurant;Stripped Pizza;Mo-Fr 11:30-14:30, Mo-Su 17:30-22:00;pizza
